lat,lon,ele,time,segment_distance_km,distance_km_cum,segment_time_s,elev_delta_m,elev_gain_pos_m,elev_gain_pos_cum_m,slope_percent
3.467808673158288,-76.52457092888653,976.59,,0.059129,8.05455,0.0,1.18,1.18,34.45,2.0
3.467602813616395,-76.52449607849121,976.96,,0.024235,8.078786,0.0,0.37,0.37,34.82,1.53
3.4673023223876953,-76.5243673324585,977.22,,0.036177,8.114962,0.0,0.26,0.26,35.08,0.72
3.4669590834528208,-76.52419567108154,977.46,,0.042478,8.157441,0.0,0.24,0.24,35.32,0.56
3.4665727615356445,-76.52404546737671,977.73,,0.045864,8.203304,0.0,0.27,0.27,35.59,0.59
3.4664523135870695,-76.52406047098339,978.05,,0.013423,8.216727,0.0,0.32,0.32,35.91,2.38
3.4664011001586914,-76.52406692504883,978.34,,0.005708,8.222435,0.0,0.29,0.29,36.2,5.08
3.466291381046176,-76.52417664416134,978.64,,0.0172,8.239635,0.0,0.3,0.3,36.5,1.74
3.4662723541259766,-76.52419567108154,978.92,,0.002983,8.242618,0.0,0.28,0.28,36.78,9.39
3.4661221504211426,-76.52466773986816,979.21,,0.055022,8.29764,0.0,0.29,0.29,37.07,0.53
3.4660792350769043,-76.52479648590088,979.44,,0.015072,8.312712,0.0,0.23,0.23,37.3,1.53
3.4659720305353403,-76.5253758430481,979.73,,0.065459,8.378171,0.0,0.29,0.29,37.59,0.44
3.4659171290695667,-76.52560282498598,980.04,,0.025942,8.404113,0.0,0.31,0.31,37.9,1.19
3.4658218268305063,-76.52599811553955,980.37,,0.04517,8.449283,0.0,0.33,0.33,38.23,0.73
3.4656716231256723,-76.52655601501465,980.81,,0.064179,8.513462,0.0,0.44,0.44,38.67,0.69
3.465457046404481,-76.52743577957153,981.48,,0.100595,8.614057,0.0,0.67,0.67,39.34,0.67
3.4652424696832895,-76.52835845947266,982.38,,0.105236,8.719293,0.0,0.9,0.9,40.24,0.86
3.4650493506342173,-76.52917385101318,982.44,,0.093087,8.81238,0.0,0.06,0.06,40.3,0.06
3.464905181899667,-76.52987625449896,983.17,,0.079661,8.89204,0.0,0.73,0.73,41.03,0.92
3.4648776054382324,-76.53001070022583,983.33,,0.015247,8.907288,0.0,0.16,0.16,41.19,1.05
3.4647918585687876,-76.5302038192749,983.66,,0.02346,8.930748,0.0,0.33,0.33,41.52,1.41
3.464743494987488,-76.5302038192749,984.01,,0.005348,8.936096,0.0,0.35,0.35,41.87,6.54
3.464684570208192,-76.5302038192749,984.42,,0.006516,8.942612,0.0,0.41,0.41,42.28,6.29
3.464062297716737,-76.5302038192749,984.96,,0.06881,9.011421,0.0,0.54,0.54,42.82,0.78
3.463933551684022,-76.53022527694702,985.45,,0.014435,9.025856,0.0,0.49,0.49,43.31,3.39
3.4634828567504883,-76.5303111076355,986.04,,0.050741,9.076598,0.0,0.59,0.59,43.9,1.16
3.46321078017354,-76.53037908487022,987.29,,0.031019,9.107617,0.0,1.25,1.25,45.15,4.03
3.4631117060780525,-76.53040381148458,987.76,,0.011295,9.118912,0.0,0.47,0.47,45.62,4.16
3.4630537033081055,-76.5304183959961,988.13,,0.006615,9.125527,0.0,0.37,0.37,45.99,5.59
3.462753379717469,-76.53050422668457,988.49,,0.034552,9.160079,0.0,0.36,0.36,46.35,1.04
3.4626855701208115,-76.5305217448622,988.61,,0.007747,9.167826,0.0,0.12,0.12,46.47,1.55
3.4622181951999664,-76.53064294718206,988.49,,0.053407,9.221233,0.0,-0.12,0.0,46.47,-0.22
3.4621740225702524,-76.5306544303894,988.86,,0.005048,9.226282,0.0,0.37,0.37,46.84,7.33
3.4621525648981333,-76.5306544303894,989.27,,0.002373,9.228655,0.0,0.41,0.41,47.25,17.28
3.4618520736694336,-76.53074026107788,989.75,,0.034569,9.263224,0.0,0.48,0.48,47.73,1.39
3.4612513426691294,-76.53099775314331,990.22,,0.072328,9.335552,0.0,0.47,0.47,48.2,0.65
3.4611868858337402,-76.53101921081543,990.83,,0.007516,9.343068,0.0,0.61,0.61,48.81,8.12
3.460457408800721,-76.5314269065857,992.43,,0.092515,9.435583,0.0,1.6,1.6,50.41,1.73
3.4603061992675066,-76.53151952661574,993.11,,0.019634,9.455217,0.0,0.68,0.68,51.09,3.46
3.459792220965028,-76.53183460235596,994.08,,0.066753,9.521969,0.0,0.97,0.97,52.06,1.45
3.45923432148993,-76.5322208404541,994.83,,0.075152,9.597121,0.0,0.75,0.75,52.81,1.0
